이름,날짜,종가
S&P 500,2024-10-02,5709.54
S&P 500,2024-10-03,5699.94
S&P 500,2024-10-04,5751.07
S&P 500,2024-10-07,5695.94
S&P 500,2024-10-08,5751.13
S&P 500,2024-10-09,5792.04
S&P 500,2024-10-10,5780.05
S&P 500,2024-10-11,5815.03
S&P 500,2024-10-14,5859.85
S&P 500,2024-10-15,5815.26
S&P 500,2024-10-16,5842.47
S&P 500,2024-10-17,5841.47
S&P 500,2024-10-18,5864.67
S&P 500,2024-10-21,5853.98
S&P 500,2024-10-22,5851.2
S&P 500,2024-10-23,5797.42
S&P 500,2024-10-24,5809.86
S&P 500,2024-10-25,5808.12
S&P 500,2024-10-28,5823.52
S&P 500,2024-10-29,5832.92
S&P 500,2024-10-30,5813.67
S&P 500,2024-10-31,5705.45
S&P 500,2024-11-01,5728.8
S&P 500,2024-11-04,5712.69
S&P 500,2024-11-05,5782.76
S&P 500,2024-11-06,5929.04
S&P 500,2024-11-07,5973.1
S&P 500,2024-11-08,5995.54
S&P 500,2024-11-11,6001.35
S&P 500,2024-11-12,5983.99
S&P 500,2024-11-13,5985.38
S&P 500,2024-11-14,5949.17
S&P 500,2024-11-15,5870.62
S&P 500,2024-11-18,5893.62
S&P 500,2024-11-19,5916.98
S&P 500,2024-11-20,5917.11
S&P 500,2024-11-21,5948.71
S&P 500,2024-11-22,5969.34
S&P 500,2024-11-25,5987.37
S&P 500,2024-11-26,6021.63
S&P 500,2024-11-27,5998.74
S&P 500,2024-11-29,6032.38
S&P 500,2024-12-02,6047.15
S&P 500,2024-12-03,6049.88
S&P 500,2024-12-04,6086.49
S&P 500,2024-12-05,6075.11
S&P 500,2024-12-06,6090.27
S&P 500,2024-12-09,6052.85
S&P 500,2024-12-10,6034.91
S&P 500,2024-12-11,6084.19
S&P 500,2024-12-12,6051.25
S&P 500,2024-12-13,6051.09
S&P 500,2024-12-16,6074.08
S&P 500,2024-12-17,6050.61
S&P 500,2024-12-18,5872.16
S&P 500,2024-12-19,5867.08
S&P 500,2024-12-20,5930.85
S&P 500,2024-12-23,5974.07
S&P 500,2024-12-24,6040.04
S&P 500,2024-12-26,6037.59
S&P 500,2024-12-27,5970.84
S&P 500,2024-12-30,5906.94
S&P 500,2024-12-31,5881.63
S&P 500,2025-01-02,5868.55
S&P 500,2025-01-03,5942.47
S&P 500,2025-01-06,5975.38
S&P 500,2025-01-07,5909.03
S&P 500,2025-01-08,5918.25
S&P 500,2025-01-10,5827.04
S&P 500,2025-01-13,5836.22
S&P 500,2025-01-14,5842.91
S&P 500,2025-01-15,5949.91
S&P 500,2025-01-16,5937.34
S&P 500,2025-01-17,5996.66
S&P 500,2025-01-21,6049.24
S&P 500,2025-01-22,6086.37
S&P 500,2025-01-23,6118.71
S&P 500,2025-01-24,6101.24
S&P 500,2025-01-27,6012.28
S&P 500,2025-01-28,6067.7
S&P 500,2025-01-29,6039.31
S&P 500,2025-01-30,6071.17
S&P 500,2025-01-31,6040.53
S&P 500,2025-02-03,5994.57
S&P 500,2025-02-04,6037.88
S&P 500,2025-02-05,6061.48
S&P 500,2025-02-06,6083.57
S&P 500,2025-02-07,6025.99
S&P 500,2025-02-10,6066.44
S&P 500,2025-02-11,6068.5
S&P 500,2025-02-12,6051.97
S&P 500,2025-02-13,6115.07
S&P 500,2025-02-14,6114.63
S&P 500,2025-02-18,6129.58
S&P 500,2025-02-19,6144.15
S&P 500,2025-02-20,6117.52
S&P 500,2025-02-21,6013.13
S&P 500,2025-02-24,5983.25
S&P 500,2025-02-25,5955.25
S&P 500,2025-02-26,5956.06
S&P 500,2025-02-27,5861.57
S&P 500,2025-02-28,5954.5
S&P 500,2025-03-03,5849.72
S&P 500,2025-03-04,5778.15
S&P 500,2025-03-05,5842.63
S&P 500,2025-03-06,5738.52
S&P 500,2025-03-07,5770.2
S&P 500,2025-03-10,5614.56
S&P 500,2025-03-11,5572.07
S&P 500,2025-03-12,5599.3
S&P 500,2025-03-13,5521.52
S&P 500,2025-03-14,5638.94
S&P 500,2025-03-17,5675.12
S&P 500,2025-03-18,5614.66
S&P 500,2025-03-19,5675.29
S&P 500,2025-03-20,5662.89
S&P 500,2025-03-21,5667.56
S&P 500,2025-03-24,5767.57
S&P 500,2025-03-25,5776.65
S&P 500,2025-03-26,5712.2
S&P 500,2025-03-27,5693.31
S&P 500,2025-03-28,5580.94
S&P 500,2025-03-31,5611.85
S&P 500,2025-04-01,5633.07
S&P 500,2025-04-02,5670.97
S&P 500,2025-04-03,5396.52
S&P 500,2025-04-04,5074.08
S&P 500,2025-04-07,5062.25
S&P 500,2025-04-08,4982.77
S&P 500,2025-04-09,5456.9
S&P 500,2025-04-10,5268.05
S&P 500,2025-04-11,5363.36
S&P 500,2025-04-14,5405.97
S&P 500,2025-04-15,5396.63
S&P 500,2025-04-16,5275.7
S&P 500,2025-04-17,5282.7
S&P 500,2025-04-21,5158.2
S&P 500,2025-04-22,5287.76
S&P 500,2025-04-23,5375.86
S&P 500,2025-04-24,5484.77
S&P 500,2025-04-25,5525.21
S&P 500,2025-04-28,5528.75
S&P 500,2025-04-29,5560.83
S&P 500,2025-04-30,5569.06
S&P 500,2025-05-01,5604.14
S&P 500,2025-05-02,5686.67
S&P 500,2025-05-05,5650.38
S&P 500,2025-05-06,5606.91
S&P 500,2025-05-07,5631.28
S&P 500,2025-05-08,5663.94
S&P 500,2025-05-09,5659.91
S&P 500,2025-05-12,5844.19
S&P 500,2025-05-13,5886.55
S&P 500,2025-05-14,5892.58
S&P 500,2025-05-15,5916.93
S&P 500,2025-05-16,5958.38
S&P 500,2025-05-19,5963.6
S&P 500,2025-05-20,5940.46
S&P 500,2025-05-21,5844.61
S&P 500,2025-05-22,5842.01
S&P 500,2025-05-23,5802.82
S&P 500,2025-05-27,5921.54
S&P 500,2025-05-28,5888.55
S&P 500,2025-05-29,5912.17
S&P 500,2025-05-30,5911.69
S&P 500,2025-06-02,5935.94
S&P 500,2025-06-03,5970.37
S&P 500,2025-06-04,5970.81
S&P 500,2025-06-05,5939.3
S&P 500,2025-06-06,6000.36
S&P 500,2025-06-09,6005.88
S&P 500,2025-06-10,6038.81
S&P 500,2025-06-11,6022.24
S&P 500,2025-06-12,6045.26
S&P 500,2025-06-13,5976.97
S&P 500,2025-06-16,6033.11
S&P 500,2025-06-17,5982.72
S&P 500,2025-06-18,5980.87
S&P 500,2025-06-20,5967.84
S&P 500,2025-06-23,6025.17
S&P 500,2025-06-24,6092.18
S&P 500,2025-06-25,6092.16
S&P 500,2025-06-26,6141.02
S&P 500,2025-06-27,6173.07
S&P 500,2025-06-30,6204.95
S&P 500,2025-07-01,6198.01
S&P 500,2025-07-02,6227.42
S&P 500,2025-07-03,6279.35
S&P 500,2025-07-07,6229.98
S&P 500,2025-07-08,6225.52
S&P 500,2025-07-09,6263.26
S&P 500,2025-07-10,6280.46
S&P 500,2025-07-11,6259.75
S&P 500,2025-07-14,6268.56
S&P 500,2025-07-15,6243.76
S&P 500,2025-07-16,6263.7
S&P 500,2025-07-17,6297.36
S&P 500,2025-07-18,6296.79
S&P 500,2025-07-21,6305.6
S&P 500,2025-07-22,6309.62
S&P 500,2025-07-23,6358.91
S&P 500,2025-07-24,6363.35
S&P 500,2025-07-25,6388.64
S&P 500,2025-07-28,6389.77
S&P 500,2025-07-29,6370.86
S&P 500,2025-07-30,6362.9
S&P 500,2025-07-31,6339.39
S&P 500,2025-08-01,6238.01
S&P 500,2025-08-04,6329.94
S&P 500,2025-08-05,6299.19
S&P 500,2025-08-06,6345.06
S&P 500,2025-08-07,6340.0
S&P 500,2025-08-08,6389.45
S&P 500,2025-08-11,6373.45
S&P 500,2025-08-12,6445.76
S&P 500,2025-08-13,6466.58
S&P 500,2025-08-14,6468.54
S&P 500,2025-08-15,6449.8
S&P 500,2025-08-18,6449.15
S&P 500,2025-08-19,6411.37
S&P 500,2025-08-20,6395.78
S&P 500,2025-08-21,6370.17
S&P 500,2025-08-22,6466.91
S&P 500,2025-08-25,6439.32
S&P 500,2025-08-26,6465.94
S&P 500,2025-08-27,6481.4
S&P 500,2025-08-28,6501.86
S&P 500,2025-08-29,6460.26
S&P 500,2025-09-02,6415.54
S&P 500,2025-09-03,6448.26
S&P 500,2025-09-04,6502.08
S&P 500,2025-09-05,6481.5
S&P 500,2025-09-08,6495.15
S&P 500,2025-09-09,6512.61
S&P 500,2025-09-10,6532.04
S&P 500,2025-09-11,6587.47
S&P 500,2025-09-12,6584.29
S&P 500,2025-09-15,6615.28
S&P 500,2025-09-16,6606.76
S&P 500,2025-09-17,6600.35
S&P 500,2025-09-18,6631.96
S&P 500,2025-09-19,6664.36
S&P 500,2025-09-22,6693.75
S&P 500,2025-09-23,6656.92
S&P 500,2025-09-24,6637.97
S&P 500,2025-09-25,6604.72
S&P 500,2025-09-26,6643.7
S&P 500,2025-09-29,6661.21
S&P 500,2025-09-30,6688.46
S&P 500,2025-10-01,6711.2
S&P 500,2025-10-02,6715.35
S&P 500,2025-10-03,6715.79
S&P 500,2025-10-06,6740.28
S&P 500,2025-10-07,6714.59
S&P 500,2025-10-08,6753.72
S&P 500,2025-10-09,6735.11
S&P 500,2025-10-10,6552.51
S&P 500,2025-10-13,6654.72
S&P 500,2025-10-14,6644.31
S&P 500,2025-10-15,6671.06
S&P 500,2025-10-16,6629.07
S&P 500,2025-10-17,6664.01
S&P 500,2025-10-20,6735.13
S&P 500,2025-10-21,6735.35
S&P 500,2025-10-22,6699.4
S&P 500,2025-10-23,6738.44
S&P 500,2025-10-24,6791.69
S&P 500,2025-10-27,6875.16
S&P 500,2025-10-28,6890.89
S&P 500,2025-10-29,6890.59
S&P 500,2025-10-30,6822.34
S&P 500,2025-10-31,6840.2
S&P 500,2025-11-03,6851.97
S&P 500,2025-11-04,6771.55
S&P 500,2025-11-05,6796.29
S&P 500,2025-11-06,6720.32
S&P 500,2025-11-07,6728.8
S&P 500,2025-11-10,6832.43
S&P 500,2025-11-11,6846.61
S&P 500,2025-11-12,6850.92
S&P 500,2025-11-13,6737.49
S&P 500,2025-11-14,6734.11
S&P 500,2025-11-17,6672.41
S&P 500,2025-11-18,6617.32
S&P 500,2025-11-19,6642.16
S&P 500,2025-11-20,6538.76
S&P 500,2025-11-21,6602.99
S&P 500,2025-11-24,6705.12
S&P 500,2025-11-25,6765.88
S&P 500,2025-11-26,6812.61
S&P 500,2025-11-28,6849.09
S&P 500,2025-12-01,6812.63
S&P 500,2025-12-02,6829.37
S&P 500,2025-12-03,6849.72
S&P 500,2025-12-04,6857.12
S&P 500,2025-12-05,6870.4
S&P 500,2025-12-08,6846.51
S&P 500,2025-12-09,6840.51
S&P 500,2025-12-10,6886.68
S&P 500,2025-12-11,6901.0
S&P 500,2025-12-12,6827.41
S&P 500,2025-12-15,6816.51
S&P 500,2025-12-16,6800.26
S&P 500,2025-12-17,6721.43
S&P 500,2025-12-18,6774.76
S&P 500,2025-12-19,6834.5
S&P 500,2025-12-22,6878.49
S&P 500,2025-12-23,6909.79
S&P 500,2025-12-24,6932.05
S&P 500,2025-12-26,6929.94
S&P 500,2025-12-29,6905.74
S&P 500,2025-12-30,6896.24
S&P 500,2025-12-31,6845.5
S&P 500,2026-01-02,6858.47
S&P 500,2026-01-05,6902.05
S&P 500,2026-01-06,6944.82
S&P 500,2026-01-07,6920.93
S&P 500,2026-01-08,6921.46
S&P 500,2026-01-09,6966.28
S&P 500,2026-01-12,6977.27
S&P 500,2026-01-13,6963.74
S&P 500,2026-01-14,6926.6
S&P 500,2026-01-15,6944.47
S&P 500,2026-01-16,6940.01
S&P 500,2026-01-20,6796.86
S&P 500,2026-01-21,6875.62
S&P 500,2026-01-22,6913.35
S&P 500,2026-01-23,6915.61
S&P 500,2026-01-26,6950.23
S&P 500,2026-01-27,6978.6
S&P 500,2026-01-28,6978.03
S&P 500,2026-01-29,6969.01
S&P 500,2026-01-30,6939.03
S&P 500,2026-02-02,6976.44
S&P 500,2026-02-03,6917.81
S&P 500,2026-02-04,6882.72
S&P 500,2026-02-05,6798.4
S&P 500,2026-02-06,6932.3
S&P 500,2026-02-09,6964.82
S&P 500,2026-02-10,6941.81
S&P 500,2026-02-11,6941.47
S&P 500,2026-02-12,6832.76
S&P 500,2026-02-13,6836.17
S&P 500,2026-02-17,6843.22
S&P 500,2026-02-18,6881.31
S&P 500,2026-02-19,6861.89
S&P 500,2026-02-20,6909.51
S&P 500,2026-02-23,6837.75
S&P 500,2026-02-24,6890.07
S&P 500,2026-02-25,6946.13
S&P 500,2026-02-26,6908.86
S&P 500,2026-02-27,6878.88
S&P 500,2026-03-02,6881.62
S&P 500,2026-03-03,6816.63
S&P 500,2026-03-04,6869.5
S&P 500,2026-03-05,6830.71
S&P 500,2026-03-06,6740.02
S&P 500,2026-03-09,6795.99
S&P 500,2026-03-10,6781.48
S&P 500,2026-03-11,6775.8
S&P 500,2026-03-12,6672.62
S&P 500,2026-03-13,6632.19
S&P 500,2026-03-16,6699.38
S&P 500,2026-03-17,6716.09
S&P 500,2026-03-18,6624.7
S&P 500,2026-03-19,6606.49
S&P 500,2026-03-20,6506.48
S&P 500,2026-03-23,6581.0
S&P 500,2026-03-24,6556.37
S&P 500,2026-03-25,6591.9
S&P 500,2026-03-26,6477.16
S&P 500,2026-03-27,6368.85
S&P 500,2026-03-30,6343.72
S&P 500,2026-03-31,6528.52
S&P 500,2026-04-01,6575.32
S&P 500,2026-04-02,6582.69
S&P 500,2026-04-06,6611.83
S&P 500,2026-04-07,6616.85
S&P 500,2026-04-08,6782.81
S&P 500,2026-04-09,6824.66
S&P 500,2026-04-10,6816.89
S&P 500,2026-04-13,6886.24
S&P 500,2026-04-14,6967.38
S&P 500,2026-04-15,7022.95
S&P 500,2026-04-16,7041.28
S&P 500,2026-04-17,7126.06
S&P 500,2026-04-20,7109.14
S&P 500,2026-04-21,7064.01
S&P 500,2026-04-22,7137.9
S&P 500,2026-04-23,7108.4
S&P 500,2026-04-24,7165.08
S&P 500,2026-04-27,7173.91
S&P 500,2026-04-28,7138.8
S&P 500,2026-04-29,7135.95
S&P 500,2026-04-30,7209.01
S&P 500,2026-05-01,7230.12
S&P 500,2026-05-04,7200.75
S&P 500,2026-05-05,7259.22
S&P 500,2026-05-06,7365.12
S&P 500,2026-05-07,7337.11
S&P 500,2026-05-08,7398.93
S&P 500,2026-05-11,7412.84
S&P 500,2026-05-12,7400.96
S&P 500,2026-05-13,7444.25
S&P 500,2026-05-14,7501.24
S&P 500,2026-05-15,7408.5
S&P 500,2026-05-18,7403.05
S&P 500,2026-05-19,7353.61
S&P 500,2026-05-20,7432.97
S&P 500,2026-05-21,7445.72
S&P 500,2026-05-22,7473.47
S&P 500,2026-05-26,7519.12
S&P 500,2026-05-27,7520.36
S&P 500,2026-05-28,7563.63
S&P 500,2026-05-29,7580.06
S&P 500,2026-06-01,7599.96
S&P 500,2026-06-02,7609.78
S&P 500,2026-06-03,7553.68
S&P 500,2026-06-04,7584.31
S&P 500,2026-06-05,7383.74
S&P 500,2026-06-08,7405.73
S&P 500,2026-06-09,7386.65
S&P 500,2026-06-10,7266.99
S&P 500,2026-06-11,7394.3
S&P 500,2026-06-12,7431.46
S&P 500,2026-06-15,7554.29
S&P 500,2026-06-16,7511.35
S&P 500,2026-06-17,7420.1
S&P 500,2026-06-18,7500.58
S&P 500,2026-06-22,7472.79
S&P 500,2026-06-23,7365.46
S&P 500,2026-06-24,7358.22
S&P 500,2026-06-25,7357.49
S&P 500,2026-06-26,7354.02
S&P 500,2026-06-29,7440.43
S&P 500,2026-06-30,7499.36
S&P 500,2026-07-01,7483.23
S&P 500,2026-07-02,7483.24
S&P 500,2026-07-06,7537.43
S&P 500,2026-07-07,7503.85
S&P 500,2026-07-08,7482.71
S&P 500,2026-07-09,7543.64
S&P 500,2026-07-10,7575.39
S&P 500,2026-07-13,7515.34
S&P 500,2026-07-14,7543.59
S&P 500,2026-07-15,7572.4
S&P 500,2026-07-16,7533.77
S&P 500,2026-07-17,7457.69
S&P 500,2026-07-20,7443.28
S&P 500,2026-07-21,7509.2
S&P 500,2026-07-22,7498.96
S&P 500,2026-07-23,7408.3
S&P 500,2026-07-24,7411.98
S&P 500,2026-07-27,7413.18
S&P 500,2026-07-28,7428.78
S&P 500,2026-07-29,7316.15
S&P 500,2026-07-30,7437.63
S&P 500,2026-07-31,7489.72
S&P 500,2026-08-03,7600.5
S&P 500,2026-08-04,7736.52
S&P 500,2026-08-05,7723.55
S&P 500,2026-08-06,7709.96
S&P 500,2026-08-07,7757.64
S&P 500,2026-08-10,7753.11
S&P 500,2026-08-11,7728.2
S&P 500,2026-08-12,7748.5
S&P 500,2026-08-13,7798.99
S&P 500,2026-08-14,7785.76
S&P 500,2026-08-17,7745.06
S&P 500,2026-08-18,7691.76
S&P 500,2026-08-19,7707.98
S&P 500,2026-08-20,7641.16
S&P 500,2026-08-21,7674.37
S&P 500,2026-08-24,7652.86
S&P 500,2026-08-25,7677.28
S&P 500,2026-08-26,7675.7
S&P 500,2026-08-27,7730.99
S&P 500,2026-08-28,7711.76
S&P 500,2026-08-31,7686.14
S&P 500,2026-09-01,7631.47
S&P 500,2026-09-02,7666.6
VIX,2021-08-30,16.19
VIX,2021-08-31,16.48
VIX,2021-09-01,16.11
VIX,2021-09-02,16.41
VIX,2021-09-03,16.41
VIX,2021-09-07,18.14
VIX,2021-09-08,17.96
VIX,2021-09-09,18.8
VIX,2021-09-10,20.95
VIX,2021-09-13,19.37
VIX,2021-09-14,19.46
VIX,2021-09-15,18.18
VIX,2021-09-16,18.69
VIX,2021-09-17,20.81
VIX,2021-09-20,25.71
VIX,2021-09-21,24.36
VIX,2021-09-22,20.87
VIX,2021-09-23,18.63
VIX,2021-09-24,17.75
VIX,2021-09-27,18.76
VIX,2021-09-28,23.25
VIX,2021-09-29,22.56
VIX,2021-09-30,23.14
VIX,2021-10-01,21.15
VIX,2021-10-04,22.96
VIX,2021-10-05,21.3
VIX,2021-10-06,21.0
VIX,2021-10-07,19.54
VIX,2021-10-08,18.77
VIX,2021-10-11,20.0
VIX,2021-10-12,19.85
VIX,2021-10-13,18.64
VIX,2021-10-14,16.86
VIX,2021-10-15,16.3
VIX,2021-10-18,16.31
VIX,2021-10-19,15.7
VIX,2021-10-20,15.49
VIX,2021-10-21,15.01
VIX,2021-10-22,15.43
VIX,2021-10-25,15.24
VIX,2021-10-26,15.98
VIX,2021-10-27,16.98
VIX,2021-10-28,16.53
VIX,2021-10-29,16.26
VIX,2021-11-01,16.41
VIX,2021-11-02,16.03
VIX,2021-11-03,15.1
VIX,2021-11-04,15.44
VIX,2021-11-05,16.48
VIX,2021-11-08,17.22
VIX,2021-11-09,17.78
VIX,2021-11-10,18.73
VIX,2021-11-11,17.66
VIX,2021-11-12,16.29
VIX,2021-11-15,16.49
VIX,2021-11-16,16.37
VIX,2021-11-17,17.11
VIX,2021-11-18,17.59
VIX,2021-11-19,17.91
VIX,2021-11-22,19.17
VIX,2021-11-23,19.38
VIX,2021-11-24,18.58
VIX,2021-11-26,28.62
VIX,2021-11-29,22.96
VIX,2021-11-30,27.19
VIX,2021-12-01,31.12
VIX,2021-12-02,27.95
VIX,2021-12-03,30.67
VIX,2021-12-06,27.18
VIX,2021-12-07,21.89
VIX,2021-12-08,19.9
VIX,2021-12-09,21.58
VIX,2021-12-10,18.69
VIX,2021-12-13,20.31
VIX,2021-12-14,21.89
VIX,2021-12-15,19.29
VIX,2021-12-16,20.57
VIX,2021-12-17,21.57
VIX,2021-12-20,22.87
VIX,2021-12-21,21.01
VIX,2021-12-22,18.63
VIX,2021-12-23,17.96
VIX,2021-12-27,17.68
VIX,2021-12-28,17.54
VIX,2021-12-29,16.95
VIX,2021-12-30,17.33
VIX,2021-12-31,17.22
VIX,2022-01-03,16.6
VIX,2022-01-04,16.91
VIX,2022-01-05,19.73
VIX,2022-01-06,19.61
VIX,2022-01-07,18.76
VIX,2022-01-10,19.4
VIX,2022-01-11,18.41
VIX,2022-01-12,17.62
VIX,2022-01-13,20.31
VIX,2022-01-14,19.19
VIX,2022-01-18,22.79
VIX,2022-01-19,23.85
VIX,2022-01-20,25.59
VIX,2022-01-21,28.85
VIX,2022-01-24,29.9
VIX,2022-01-25,31.16
VIX,2022-01-26,31.96
VIX,2022-01-27,30.49
VIX,2022-01-28,27.66
VIX,2022-01-31,24.83
VIX,2022-02-01,21.96
VIX,2022-02-02,22.09
VIX,2022-02-03,24.35
VIX,2022-02-04,23.22
VIX,2022-02-07,22.86
VIX,2022-02-08,21.44
VIX,2022-02-09,19.96
VIX,2022-02-10,23.91
VIX,2022-02-11,27.36
VIX,2022-02-14,28.33
VIX,2022-02-15,25.7
VIX,2022-02-16,24.29
VIX,2022-02-17,28.11
VIX,2022-02-18,27.75
VIX,2022-02-22,28.81
VIX,2022-02-23,31.02
VIX,2022-02-24,30.32
VIX,2022-02-25,27.59
VIX,2022-02-28,30.15
VIX,2022-03-01,33.32
VIX,2022-03-02,30.74
VIX,2022-03-03,30.48
VIX,2022-03-04,31.98
VIX,2022-03-07,36.45
VIX,2022-03-08,35.13
VIX,2022-03-09,32.45
VIX,2022-03-10,30.23
VIX,2022-03-11,30.75
VIX,2022-03-14,31.77
VIX,2022-03-15,29.83
VIX,2022-03-16,26.67
VIX,2022-03-17,25.67
VIX,2022-03-18,23.87
VIX,2022-03-21,23.53
VIX,2022-03-22,22.94
VIX,2022-03-23,23.57
VIX,2022-03-24,21.67
VIX,2022-03-25,20.81
VIX,2022-03-28,19.63
VIX,2022-03-29,18.9
VIX,2022-03-30,19.33
VIX,2022-03-31,20.56
VIX,2022-04-01,19.63
VIX,2022-04-04,18.57
VIX,2022-04-05,21.03
VIX,2022-04-06,22.1
VIX,2022-04-07,21.55
VIX,2022-04-08,21.16
VIX,2022-04-11,24.37
VIX,2022-04-12,24.26
VIX,2022-04-13,21.82
VIX,2022-04-14,22.7
VIX,2022-04-18,22.17
VIX,2022-04-19,21.37
VIX,2022-04-20,20.32
VIX,2022-04-21,22.68
VIX,2022-04-22,28.21
VIX,2022-04-25,27.02
VIX,2022-04-26,33.52
VIX,2022-04-27,31.6
VIX,2022-04-28,29.99
VIX,2022-04-29,33.4
VIX,2022-05-02,32.34
VIX,2022-05-03,29.25
VIX,2022-05-04,25.42
VIX,2022-05-05,31.2
VIX,2022-05-06,30.19
VIX,2022-05-09,34.75
VIX,2022-05-10,32.99
VIX,2022-05-11,32.56
VIX,2022-05-12,31.77
VIX,2022-05-13,28.87
VIX,2022-05-16,27.47
VIX,2022-05-17,26.1
VIX,2022-05-18,30.96
VIX,2022-05-19,29.35
VIX,2022-05-20,29.43
VIX,2022-05-23,28.48
VIX,2022-05-24,29.45
VIX,2022-05-25,28.37
VIX,2022-05-26,27.5
VIX,2022-05-27,25.72
VIX,2022-05-30,26.19
VIX,2022-06-01,25.69
VIX,2022-06-02,24.72
VIX,2022-06-03,24.79
VIX,2022-06-06,25.07
VIX,2022-06-07,24.02
VIX,2022-06-08,23.96
VIX,2022-06-09,26.09
VIX,2022-06-10,27.75
VIX,2022-06-13,34.02
VIX,2022-06-14,32.69
VIX,2022-06-15,29.62
VIX,2022-06-16,32.95
VIX,2022-06-17,31.13
VIX,2022-06-20,30.19
VIX,2022-06-22,28.95
VIX,2022-06-23,29.05
VIX,2022-06-24,27.23
VIX,2022-06-27,26.95
VIX,2022-06-28,28.36
VIX,2022-06-29,28.16
VIX,2022-06-30,28.71
VIX,2022-07-01,26.7
VIX,2022-07-04,27.35
VIX,2022-07-05,27.54
VIX,2022-07-06,26.73
VIX,2022-07-07,26.08
VIX,2022-07-08,24.64
VIX,2022-07-11,26.17
VIX,2022-07-12,27.29
VIX,2022-07-13,26.82
VIX,2022-07-14,26.4
VIX,2022-07-15,24.23
VIX,2022-07-18,25.3
VIX,2022-07-19,24.5
VIX,2022-07-20,23.88
VIX,2022-07-21,23.11
VIX,2022-07-22,23.03
VIX,2022-07-25,23.36
VIX,2022-07-26,24.69
VIX,2022-07-27,23.24
VIX,2022-07-28,22.33
VIX,2022-07-29,21.33
VIX,2022-08-01,22.84
VIX,2022-08-02,23.93
VIX,2022-08-03,21.95
VIX,2022-08-04,21.44
VIX,2022-08-05,21.15
VIX,2022-08-08,21.29
VIX,2022-08-09,21.77
VIX,2022-08-10,19.74
VIX,2022-08-11,20.2
VIX,2022-08-12,19.53
VIX,2022-08-15,19.95
VIX,2022-08-16,19.69
VIX,2022-08-17,19.9
VIX,2022-08-18,19.56
VIX,2022-08-19,20.6
VIX,2022-08-22,23.8
VIX,2022-08-23,24.11
VIX,2022-08-24,22.82
VIX,2022-08-25,21.78
VIX,2022-08-26,25.56
VIX,2022-08-29,26.21
VIX,2022-08-30,26.21
VIX,2022-08-31,25.87
VIX,2022-09-01,25.56
VIX,2022-09-02,25.47
VIX,2022-09-05,25.99
VIX,2022-09-06,26.91
VIX,2022-09-07,24.64
VIX,2022-09-08,23.61
VIX,2022-09-09,22.79
VIX,2022-09-12,23.87
VIX,2022-09-13,27.27
VIX,2022-09-14,26.16
VIX,2022-09-15,26.27
VIX,2022-09-16,26.3
VIX,2022-09-19,25.76
VIX,2022-09-20,27.16
VIX,2022-09-21,27.99
VIX,2022-09-22,27.35
VIX,2022-09-23,29.92
VIX,2022-09-26,32.26
VIX,2022-09-27,32.6
VIX,2022-09-28,30.18
VIX,2022-09-29,31.84
VIX,2022-09-30,31.62
VIX,2022-10-03,30.1
VIX,2022-10-04,29.07
VIX,2022-10-05,28.55
VIX,2022-10-06,30.52
VIX,2022-10-07,31.36
VIX,2022-10-10,32.45
VIX,2022-10-11,33.63
VIX,2022-10-12,33.57
VIX,2022-10-13,31.94
VIX,2022-10-14,32.02
VIX,2022-10-17,31.37
VIX,2022-10-18,30.5
VIX,2022-10-19,30.76
VIX,2022-10-20,29.98
VIX,2022-10-21,29.69
VIX,2022-10-24,29.85
VIX,2022-10-25,28.46
VIX,2022-10-26,27.28
VIX,2022-10-27,27.39
VIX,2022-10-28,25.75
VIX,2022-10-31,25.88
VIX,2022-11-01,25.81
VIX,2022-11-02,25.86
VIX,2022-11-03,25.3
VIX,2022-11-04,24.55
VIX,2022-11-07,24.35
VIX,2022-11-08,25.54
VIX,2022-11-09,26.09
VIX,2022-11-10,23.53
VIX,2022-11-11,22.52
VIX,2022-11-14,23.73
VIX,2022-11-15,24.54
VIX,2022-11-16,24.11
VIX,2022-11-17,23.93
VIX,2022-11-18,23.12
VIX,2022-11-21,22.36
VIX,2022-11-22,21.29
VIX,2022-11-23,20.35
VIX,2022-11-24,20.42
VIX,2022-11-25,20.5
VIX,2022-11-28,22.21
VIX,2022-11-29,21.89
VIX,2022-11-30,20.58
VIX,2022-12-01,19.84
VIX,2022-12-02,19.06
VIX,2022-12-05,20.75
VIX,2022-12-06,22.17
VIX,2022-12-07,22.68
VIX,2022-12-08,22.29
VIX,2022-12-09,22.83
VIX,2022-12-12,25.0
VIX,2022-12-13,22.55
VIX,2022-12-14,21.14
VIX,2022-12-15,22.83
VIX,2022-12-16,22.62
VIX,2022-12-19,22.42
VIX,2022-12-20,21.48
VIX,2022-12-21,20.07
VIX,2022-12-22,21.97
VIX,2022-12-23,20.87
VIX,2022-12-27,21.65
VIX,2022-12-28,22.14
VIX,2022-12-29,21.44
VIX,2022-12-30,21.67
VIX,2023-01-03,22.9
VIX,2023-01-04,22.01
VIX,2023-01-05,22.46
VIX,2023-01-06,21.13
VIX,2023-01-09,21.97
VIX,2023-01-10,20.58
VIX,2023-01-11,21.09
VIX,2023-01-12,18.83
VIX,2023-01-13,18.35
VIX,2023-01-16,19.49
VIX,2023-01-17,19.36
VIX,2023-01-18,20.34
VIX,2023-01-19,20.52
VIX,2023-01-20,19.85
